id,name,city,review
933,Hotel933,City933,93.3
934,Hotel934,City934,93.4
935,Hotel935,City935,93.5
936,Hotel936,City936,93.6
937,Hotel937,City937,93.7
938,Hotel938,City938,93.8
939,Hotel939,City939,93.9
940,Hotel940,City940,94.0
941,Hotel941,City941,94.1
942,Hotel942,City942,94.2
943,Hotel943,City943,94.3
944,Hotel944,City944,94.4
945,Hotel945,City945,94.5
946,Hotel946,City946,94.6
947,Hotel947,City947,94.7
948,Hotel948,City948,94.8
949,Hotel949,City949,94.9
950,Hotel950,City950,95.0
951,Hotel951,City951,95.1
952,Hotel952,City952,95.2
953,Hotel953,City953,95.3
954,Hotel954,City954,95.4
955,Hotel955,City955,95.5
956,Hotel956,City956,95.6
957,Hotel957,City957,95.7
958,Hotel958,City958,95.8
959,Hotel959,City959,95.9
960,Hotel960,City960,96.0
961,Hotel961,City961,96.1
962,Hotel962,City962,96.2
963,Hotel963,City963,96.3
964,Hotel964,City964,96.4
965,Hotel965,City965,96.5
966,Hotel966,City966,96.6
967,Hotel967,City967,96.7
968,Hotel968,City968,96.8
969,Hotel969,City969,96.9
970,Hotel970,City970,97.0
971,Hotel971,City971,97.1
972,Hotel972,City972,97.2
973,Hotel973,City973,97.3
974,Hotel974,City974,97.4
975,Hotel975,City975,97.5
976,Hotel976,City976,97.6
977,Hotel977,City977,97.7
978,Hotel978,City978,97.8
979,Hotel979,City979,97.9
980,Hotel980,City980,98.0
981,Hotel981,City981,98.1
982,Hotel982,City982,98.2
983,Hotel983,City983,98.3
984,Hotel984,City984,98.4
985,Hotel985,City985,98.5
986,Hotel986,City986,98.6
987,Hotel987,City987,98.7
988,Hotel988,City988,98.8
989,Hotel989,City989,98.9
990,Hotel990,City990,99.0
991,Hotel991,City991,99.1
992,Hotel992,City992,99.2
993,Hotel993,City993,99.3
994,Hotel994,City994,99.4
995,Hotel995,City995,99.5
996,Hotel996,City996,99.6
997,Hotel997,City997,99.7
998,Hotel998,City998,99.8
999,Hotel999,City999,99.9
1000,Hotel1000,City1000,100.0
1001,Hotel1001,City1001,100.1
1002,Hotel1002,City1002,100.2
1003,Hotel1003,City1003,100.3
1004,Hotel1004,City1004,100.4
1005,Hotel1005,City1005,100.5
1006,Hotel1006,City1006,100.6
1007,Hotel1007,City1007,100.7
1008,Hotel1008,City1008,100.8
1009,Hotel1009,City1009,100.9
1010,Hotel1010,City1010,101.0
1011,Hotel1011,City1011,101.1
1012,Hotel1012,City1012,101.2
1013,Hotel1013,City1013,101.3
1014,Hotel1014,City1014,101.4
1015,Hotel1015,City1015,101.5
1016,Hotel1016,City1016,101.6
1017,Hotel1017,City1017,101.7
1018,Hotel1018,City1018,101.8
1019,Hotel1019,City1019,101.9
1020,Hotel1020,City1020,102.0
1021,Hotel1021,City1021,102.1
1022,Hotel1022,City1022,102.2
1023,Hotel1023,City1023,102.3
1024,Hotel1024,City1024,102.4
1025,Hotel1025,City1025,102.5
1026,Hotel1026,City1026,102.6
1027,Hotel1027,City1027,102.7
1028,Hotel1028,City1028,102.8
1029,Hotel1029,City1029,102.9
1030,Hotel1030,City1030,103.0
1031,Hotel1031,City1031,103.1
1032,Hotel1032,City1032,103.2
1033,Hotel1033,City1033,103.3
1034,Hotel1034,City1034,103.4
1035,Hotel1035,City1035,103.5
1036,Hotel1036,City1036,103.6
1037,Hotel1037,City1037,103.7
1038,Hotel1038,City1038,103.8
1039,Hotel1039,City1039,103.9
1040,Hotel1040,City1040,104.0
1041,Hotel1041,City1041,104.1
1042,Hotel1042,City1042,104.2
1043,Hotel1043,City1043,104.3
1044,Hotel1044,City1044,104.4
1045,Hotel1045,City1045,104.5
1046,Hotel1046,City1046,104.6
1047,Hotel1047,City1047,104.7
1048,Hotel1048,City1048,104.8
1049,Hotel1049,City1049,104.9
1050,Hotel1050,City1050,105.0
1051,Hotel1051,City1051,105.1
1052,Hotel1052,City1052,105.2
1053,Hotel1053,City1053,105.3
1054,Hotel1054,City1054,105.4
1055,Hotel1055,City1055,105.5
1056,Hotel1056,City1056,105.6
1057,Hotel1057,City1057,105.7
1058,Hotel1058,City1058,105.8
1059,Hotel1059,City1059,105.9
1060,Hotel1060,City1060,106.0
1061,Hotel1061,City1061,106.1
1062,Hotel1062,City1062,106.2
1063,Hotel1063,City1063,106.3
1064,Hotel1064,City1064,106.4
1065,Hotel1065,City1065,106.5
1066,Hotel1066,City1066,106.6
1067,Hotel1067,City1067,106.7
1068,Hotel1068,City1068,106.8
1069,Hotel1069,City1069,106.9
1070,Hotel1070,City1070,107.0
1071,Hotel1071,City1071,107.1
1072,Hotel1072,City1072,107.2
1073,Hotel1073,City1073,107.3
1074,Hotel1074,City1074,107.4
1075,Hotel1075,City1075,107.5
1076,Hotel1076,City1076,107.6
1077,Hotel1077,City1077,107.7
1078,Hotel1078,City1078,107.8
1079,Hotel1079,City1079,107.9
1080,Hotel1080,City1080,108.0
1081,Hotel1081,City1081,108.1
1082,Hotel1082,City1082,108.2
1083,Hotel1083,City1083,108.3
1084,Hotel1084,City1084,108.4
1085,Hotel1085,City1085,108.5
1086,Hotel1086,City1086,108.6
1087,Hotel1087,City1087,108.7
1088,Hotel1088,City1088,108.8
1089,Hotel1089,City1089,108.9
1090,Hotel1090,City1090,109.0
1091,Hotel1091,City1091,109.1
1092,Hotel1092,City1092,109.2
1093,Hotel1093,City1093,109.3
1094,Hotel1094,City1094,109.4
1095,Hotel1095,City1095,109.5
1096,Hotel1096,City1096,109.6
1097,Hotel1097,City1097,109.7
1098,Hotel1098,City1098,109.8
1099,Hotel1099,City1099,109.9
1100,Hotel1100,City1100,110.0
1101,Hotel1101,City1101,110.1
1102,Hotel1102,City1102,110.2
1103,Hotel1103,City1103,110.3
1104,Hotel1104,City1104,110.4
1105,Hotel1105,City1105,110.5
1106,Hotel1106,City1106,110.6
1107,Hotel1107,City1107,110.7
1108,Hotel1108,City1108,110.8
1109,Hotel1109,City1109,110.9
1110,Hotel1110,City1110,111.0
1111,Hotel1111,City1111,111.1
1112,Hotel1112,City1112,111.2
1113,Hotel1113,City1113,111.3
1114,Hotel1114,City1114,111.4
1115,Hotel1115,City1115,111.5
1116,Hotel1116,City1116,111.6
1117,Hotel1117,City1117,111.7
1118,Hotel1118,City1118,111.8
1119,Hotel1119,City1119,111.9
1120,Hotel1120,City1120,112.0
1121,Hotel1121,City1121,112.1
1122,Hotel1122,City1122,112.2
1123,Hotel1123,City1123,112.3
1124,Hotel1124,City1124,112.4
1125,Hotel1125,City1125,112.5
1126,Hotel1126,City1126,112.6
1127,Hotel1127,City1127,112.7
1128,Hotel1128,City1128,112.8
1129,Hotel1129,City1129,112.9
1130,Hotel1130,City1130,113.0
1131,Hotel1131,City1131,113.1
1132,Hotel1132,City1132,113.2
1133,Hotel1133,City1133,113.3
1134,Hotel1134,City1134,113.4
1135,Hotel1135,City1135,113.5
1136,Hotel1136,City1136,113.6
1137,Hotel1137,City1137,113.7
1138,Hotel1138,City1138,113.8
1139,Hotel1139,City1139,113.9
1140,Hotel1140,City1140,114.0
1141,Hotel1141,City1141,114.1
1142,Hotel1142,City1142,114.2
1143,Hotel1143,City1143,114.3
1144,Hotel1144,City1144,114.4
1145,Hotel1145,City1145,114.5
1146,Hotel1146,City1146,114.6
1147,Hotel1147,City1147,114.7
1148,Hotel1148,City1148,114.8
1149,Hotel1149,City1149,114.9
1150,Hotel1150,City1150,115.0
1151,Hotel1151,City1151,115.1
1152,Hotel1152,City1152,115.2
1153,Hotel1153,City1153,115.3
1154,Hotel1154,City1154,115.4
1155,Hotel1155,City1155,115.5
1156,Hotel1156,City1156,115.6
1157,Hotel1157,City1157,115.7
1158,Hotel1158,City1158,115.8
1159,Hotel1159,City1159,115.9
1160,Hotel1160,City1160,116.0
1161,Hotel1161,City1161,116.1
1162,Hotel1162,City1162,116.2
1163,Hotel1163,City1163,116.3
1164,Hotel1164,City1164,116.4
1165,Hotel1165,City1165,116.5
1166,Hotel1166,City1166,116.6
1167,Hotel1167,City1167,116.7
1168,Hotel1168,City1168,116.8
1169,Hotel1169,City1169,116.9
1170,Hotel1170,City1170,117.0
1171,Hotel1171,City1171,117.1
1172,Hotel1172,City1172,117.2
1173,Hotel1173,City1173,117.3
1174,Hotel1174,City1174,117.4
1175,Hotel1175,City1175,117.5
1176,Hotel1176,City1176,117.6
1177,Hotel1177,City1177,117.7
1178,Hotel1178,City1178,117.8
1179,Hotel1179,City1179,117.9
1180,Hotel1180,City1180,118.0
1181,Hotel1181,City1181,118.1
1182,Hotel1182,City1182,118.2
1183,Hotel1183,City1183,118.3
1184,Hotel1184,City1184,118.4
1185,Hotel1185,City1185,118.5
1186,Hotel1186,City1186,118.6
1187,Hotel1187,City1187,118.7
1188,Hotel1188,City1188,118.8
1189,Hotel1189,City1189,118.9
1190,Hotel1190,City1190,119.0
1191,Hotel1191,City1191,119.1
1192,Hotel1192,City1192,119.2
1193,Hotel1193,City1193,119.3
1194,Hotel1194,City1194,119.4
1195,Hotel1195,City1195,119.5
1196,Hotel1196,City1196,119.6
1197,Hotel1197,City1197,119.7
1198,Hotel1198,City1198,119.8
1199,Hotel1199,City1199,119.9
1200,Hotel1200,City1200,120.0
1201,Hotel1201,City1201,120.1
1202,Hotel1202,City1202,120.2
1203,Hotel1203,City1203,120.3
1204,Hotel1204,City1204,120.4
1205,Hotel1205,City1205,120.5
1206,Hotel1206,City1206,120.6
1207,Hotel1207,City1207,120.7
1208,Hotel1208,City1208,120.8
1209,Hotel1209,City1209,120.9
1210,Hotel1210,City1210,121.0
1211,Hotel1211,City1211,121.1
1212,Hotel1212,City1212,121.2
1213,Hotel1213,City1213,121.3
1214,Hotel1214,City1214,121.4
1215,Hotel1215,City1215,121.5
1216,Hotel1216,City1216,121.6
1217,Hotel1217,City1217,121.7
1218,Hotel1218,City1218,121.8
1219,Hotel1219,City1219,121.9
1220,Hotel1220,City1220,122.0
1221,Hotel1221,City1221,122.1
1222,Hotel1222,City1222,122.2
1223,Hotel1223,City1223,122.3
1224,Hotel1224,City1224,122.4
1225,Hotel1225,City1225,122.5
1226,Hotel1226,City1226,122.6
1227,Hotel1227,City1227,122.7
1228,Hotel1228,City1228,122.8
1229,Hotel1229,City1229,122.9
1230,Hotel1230,City1230,123.0
1231,Hotel1231,City1231,123.1
1232,Hotel1232,City1232,123.2
1233,Hotel1233,City1233,123.3
1234,Hotel1234,City1234,123.4
1235,Hotel1235,City1235,123.5
1236,Hotel1236,City1236,123.6
1237,Hotel1237,City1237,123.7
1238,Hotel1238,City1238,123.8
1239,Hotel1239,City1239,123.9
1240,Hotel1240,City1240,124.0
1241,Hotel1241,City1241,124.1
1242,Hotel1242,City1242,124.2
1243,Hotel1243,City1243,124.3
1244,Hotel1244,City1244,124.4
1245,Hotel1245,City1245,124.5
1246,Hotel1246,City1246,124.6
1247,Hotel1247,City1247,124.7
1248,Hotel1248,City1248,124.8
1249,Hotel1249,City1249,124.9
1250,Hotel1250,City1250,125.0
1251,Hotel1251,City1251,125.1
1252,Hotel1252,City1252,125.2
1253,Hotel1253,City1253,125.3
1254,Hotel1254,City1254,125.4
1255,Hotel1255,City1255,125.5
1256,Hotel1256,City1256,125.6
1257,Hotel1257,City1257,125.7
1258,Hotel1258,City1258,125.8
1259,Hotel1259,City1259,125.9
1260,Hotel1260,City1260,126.0
1261,Hotel1261,City1261,126.1
1262,Hotel1262,City1262,126.2
1263,Hotel1263,City1263,126.3
1264,Hotel1264,City1264,126.4
1265,Hotel1265,City1265,126.5
1266,Hotel1266,City1266,126.6
1267,Hotel1267,City1267,126.7
1268,Hotel1268,City1268,126.8
1269,Hotel1269,City1269,126.9
1270,Hotel1270,City1270,127.0
1271,Hotel1271,City1271,127.1
1272,Hotel1272,City1272,127.2
1273,Hotel1273,City1273,127.3
1274,Hotel1274,City1274,127.4
1275,Hotel1275,City1275,127.5
1276,Hotel1276,City1276,127.6
1277,Hotel1277,City1277,127.7
1278,Hotel1278,City1278,127.8
1279,Hotel1279,City1279,127.9
1280,Hotel1280,City1280,128.0
1281,Hotel1281,City1281,128.1
1282,Hotel1282,City1282,128.2
1283,Hotel1283,City1283,128.3
1284,Hotel1284,City1284,128.4
1285,Hotel1285,City1285,128.5
1286,Hotel1286,City1286,128.6
1287,Hotel1287,City1287,128.7
1288,Hotel1288,City1288,128.8
1289,Hotel1289,City1289,128.9
1290,Hotel1290,City1290,129.0
1291,Hotel1291,City1291,129.1
1292,Hotel1292,City1292,129.2
1293,Hotel1293,City1293,129.3
1294,Hotel1294,City1294,129.4
1295,Hotel1295,City1295,129.5
1296,Hotel1296,City1296,129.6
1297,Hotel1297,City1297,129.7
1298,Hotel1298,City1298,129.8
1299,Hotel1299,City1299,129.9
1300,Hotel1300,City1300,130.0
1301,Hotel1301,City1301,130.1
1302,Hotel1302,City1302,130.2
1303,Hotel1303,City1303,130.3
1304,Hotel1304,City1304,130.4
1305,Hotel1305,City1305,130.5
1306,Hotel1306,City1306,130.6
1307,Hotel1307,City1307,130.7
1308,Hotel1308,City1308,130.8
1309,Hotel1309,City1309,130.9
1310,Hotel1310,City1310,131.0
1311,Hotel1311,City1311,131.1
1312,Hotel1312,City1312,131.2
1313,Hotel1313,City1313,131.3
1314,Hotel1314,City1314,131.4
1315,Hotel1315,City1315,131.5
1316,Hotel1316,City1316,131.6
1317,Hotel1317,City1317,131.7
1318,Hotel1318,City1318,131.8
1319,Hotel1319,City1319,131.9
1320,Hotel1320,City1320,132.0
1321,Hotel1321,City1321,132.1
1322,Hotel1322,City1322,132.2
1323,Hotel1323,City1323,132.3
1324,Hotel1324,City1324,132.4
1325,Hotel1325,City1325,132.5
1326,Hotel1326,City1326,132.6
1327,Hotel1327,City1327,132.7
1328,Hotel1328,City1328,132.8
1329,Hotel1329,City1329,132.9
1330,Hotel1330,City1330,133.0
1331,Hotel1331,City1331,133.1
1332,Hotel1332,City1332,133.2
1333,Hotel1333,City1333,133.3
1334,Hotel1334,City1334,133.4
1335,Hotel1335,City1335,133.5
1336,Hotel1336,City1336,133.6
1337,Hotel1337,City1337,133.7
1338,Hotel1338,City1338,133.8
1339,Hotel1339,City1339,133.9
1340,Hotel1340,City1340,134.0
1341,Hotel1341,City1341,134.1
1342,Hotel1342,City1342,134.2
1343,Hotel1343,City1343,134.3
1344,Hotel1344,City1344,134.4
1345,Hotel1345,City1345,134.5
1346,Hotel1346,City1346,134.6
1347,Hotel1347,City1347,134.7
1348,Hotel1348,City1348,134.8
1349,Hotel1349,City1349,134.9
1350,Hotel1350,City1350,135.0
1351,Hotel1351,City1351,135.1
1352,Hotel1352,City1352,135.2
1353,Hotel1353,City1353,135.3
1354,Hotel1354,City1354,135.4
1355,Hotel1355,City1355,135.5
1356,Hotel1356,City1356,135.6
1357,Hotel1357,City1357,135.7
1358,Hotel1358,City1358,135.8
1359,Hotel1359,City1359,135.9
1360,Hotel1360,City1360,136.0
1361,Hotel1361,City1361,136.1
1362,Hotel1362,City1362,136.2
1363,Hotel1363,City1363,136.3
1364,Hotel1364,City1364,136.4
1365,Hotel1365,City1365,136.5
1366,Hotel1366,City1366,136.6
1367,Hotel1367,City1367,136.7
1368,Hotel1368,City1368,136.8
1369,Hotel1369,City1369,136.9
1370,Hotel1370,City1370,137.0
1371,Hotel1371,City1371,137.1
1372,Hotel1372,City1372,137.2
1373,Hotel1373,City1373,137.3
1374,Hotel1374,City1374,137.4
1375,Hotel1375,City1375,137.5
1376,Hotel1376,City1376,137.6
1377,Hotel1377,City1377,137.7
1378,Hotel1378,City1378,137.8
1379,Hotel1379,City1379,137.9
1380,Hotel1380,City1380,138.0
1381,Hotel1381,City1381,138.1
1382,Hotel1382,City1382,138.2
1383,Hotel1383,City1383,138.3
1384,Hotel1384,City1384,138.4
1385,Hotel1385,City1385,138.5
1386,Hotel1386,City1386,138.6
1387,Hotel1387,City1387,138.7
1388,Hotel1388,City1388,138.8
1389,Hotel1389,City1389,138.9
1390,Hotel1390,City1390,139.0
1391,Hotel1391,City1391,139.1
1392,Hotel1392,City1392,139.2
1393,Hotel1393,City1393,139.3
1394,Hotel1394,City1394,139.4
1395,Hotel1395,City1395,139.5
1396,Hotel1396,City1396,139.6
1397,Hotel1397,City1397,139.7
1398,Hotel1398,City1398,139.8
1399,Hotel1399,City1399,139.9
1400,Hotel1400,City1400,140.0
1401,Hotel1401,City1401,140.1
1402,Hotel1402,City1402,140.2
1403,Hotel1403,City1403,140.3
1404,Hotel1404,City1404,140.4
1405,Hotel1405,City1405,140.5
1406,Hotel1406,City1406,140.6
1407,Hotel1407,City1407,140.7
1408,Hotel1408,City1408,140.8
1409,Hotel1409,City1409,140.9
1410,Hotel1410,City1410,141.0
1411,Hotel1411,City1411,141.1
1412,Hotel1412,City1412,141.2
1413,Hotel1413,City1413,141.3
1414,Hotel1414,City1414,141.4
1415,Hotel1415,City1415,141.5
1416,Hotel1416,City1416,141.6
1417,Hotel1417,City1417,141.7
1418,Hotel1418,City1418,141.8
1419,Hotel1419,City1419,141.9
1420,Hotel1420,City1420,142.0
1421,Hotel1421,City1421,142.1
1422,Hotel1422,City1422,142.2
1423,Hotel1423,City1423,142.3
1424,Hotel1424,City1424,142.4
1425,Hotel1425,City1425,142.5
1426,Hotel1426,City1426,142.6
1427,Hotel1427,City1427,142.7
1428,Hotel1428,City1428,142.8
1429,Hotel1429,City1429,142.9
1430,Hotel1430,City1430,143.0
1431,Hotel1431,City1431,143.1
1432,Hotel1432,City1432,143.2
1433,Hotel1433,City1433,143.3
1434,Hotel1434,City1434,143.4
1435,Hotel1435,City1435,143.5
1436,Hotel1436,City1436,143.6
1437,Hotel1437,City1437,143.7
1438,Hotel1438,City1438,143.8
1439,Hotel1439,City1439,143.9
1440,Hotel1440,City1440,144.0
1441,Hotel1441,City1441,144.1
1442,Hotel1442,City1442,144.2
1443,Hotel1443,City1443,144.3
1444,Hotel1444,City1444,144.4
1445,Hotel1445,City1445,144.5
1446,Hotel1446,City1446,144.6
1447,Hotel1447,City1447,144.7
1448,Hotel1448,City1448,144.8
1449,Hotel1449,City1449,144.9
1450,Hotel1450,City1450,145.0
1451,Hotel1451,City1451,145.1
1452,Hotel1452,City1452,145.2
1453,Hotel1453,City1453,145.3
1454,Hotel1454,City1454,145.4
1455,Hotel1455,City1455,145.5
1456,Hotel1456,City1456,145.6
1457,Hotel1457,City1457,145.7
1458,Hotel1458,City1458,145.8
1459,Hotel1459,City1459,145.9
1460,Hotel1460,City1460,146.0
1461,Hotel1461,City1461,146.1
1462,Hotel1462,City1462,146.2
1463,Hotel1463,City1463,146.3
1464,Hotel1464,City1464,146.4
1465,Hotel1465,City1465,146.5
1466,Hotel1466,City1466,146.6
1467,Hotel1467,City1467,146.7
1468,Hotel1468,City1468,146.8
1469,Hotel1469,City1469,146.9
1470,Hotel1470,City1470,147.0
1471,Hotel1471,City1471,147.1
1472,Hotel1472,City1472,147.2
1473,Hotel1473,City1473,147.3
1474,Hotel1474,City1474,147.4
1475,Hotel1475,City1475,147.5
1476,Hotel1476,City1476,147.6
1477,Hotel1477,City1477,147.7
1478,Hotel1478,City1478,147.8
1479,Hotel1479,City1479,147.9
1480,Hotel1480,City1480,148.0
1481,Hotel1481,City1481,148.1
1482,Hotel1482,City1482,148.2
1483,Hotel1483,City1483,148.3
1484,Hotel1484,City1484,148.4
1485,Hotel1485,City1485,148.5
1486,Hotel1486,City1486,148.6
1487,Hotel1487,City1487,148.7
1488,Hotel1488,City1488,148.8
1489,Hotel1489,City1489,148.9
1490,Hotel1490,City1490,149.0
1491,Hotel1491,City1491,149.1
1492,Hotel1492,City1492,149.2
1493,Hotel1493,City1493,149.3
1494,Hotel1494,City1494,149.4
1495,Hotel1495,City1495,149.5
1496,Hotel1496,City1496,149.6
1497,Hotel1497,City1497,149.7
1498,Hotel1498,City1498,149.8
1499,Hotel1499,City1499,149.9
1500,Hotel1500,City1500,150.0
1501,Hotel1501,City1501,150.1
1502,Hotel1502,City1502,150.2
1503,Hotel1503,City1503,150.3
1504,Hotel1504,City1504,150.4
1505,Hotel1505,City1505,150.5
1506,Hotel1506,City1506,150.6
1507,Hotel1507,City1507,150.7
1508,Hotel1508,City1508,150.8
1509,Hotel1509,City1509,150.9
1510,Hotel1510,City1510,151.0
1511,Hotel1511,City1511,151.1
1512,Hotel1512,City1512,151.2
1513,Hotel1513,City1513,151.3
1514,Hotel1514,City1514,151.4
1515,Hotel1515,City1515,151.5
1516,Hotel1516,City1516,151.6
1517,Hotel1517,City1517,151.7
1518,Hotel1518,City1518,151.8
1519,Hotel1519,City1519,151.9
1520,Hotel1520,City1520,152.0
1521,Hotel1521,City1521,152.1
1522,Hotel1522,City1522,152.2
1523,Hotel1523,City1523,152.3
1524,Hotel1524,City1524,152.4
1525,Hotel1525,City1525,152.5
1526,Hotel1526,City1526,152.6
1527,Hotel1527,City1527,152.7
1528,Hotel1528,City1528,152.8
1529,Hotel1529,City1529,152.9
1530,Hotel1530,City1530,153.0
1531,Hotel1531,City1531,153.1
1532,Hotel1532,City1532,153.2
1533,Hotel1533,City1533,153.3
1534,Hotel1534,City1534,153.4
1535,Hotel1535,City1535,153.5
1536,Hotel1536,City1536,153.6
1537,Hotel1537,City1537,153.7
1538,Hotel1538,City1538,153.8
1539,Hotel1539,City1539,153.9
1540,Hotel1540,City1540,154.0
1541,Hotel1541,City1541,154.1
1542,Hotel1542,City1542,154.2
1543,Hotel1543,City1543,154.3
1544,Hotel1544,City1544,154.4
1545,Hotel1545,City1545,154.5
1546,Hotel1546,City1546,154.6
1547,Hotel1547,City1547,154.7
1548,Hotel1548,City1548,154.8
1549,Hotel1549,City1549,154.9
1550,Hotel1550,City1550,155.0
1551,Hotel1551,City1551,155.1
1552,Hotel1552,City1552,155.2
1553,Hotel1553,City1553,155.3
1554,Hotel1554,City1554,155.4
1555,Hotel1555,City1555,155.5
1556,Hotel1556,City1556,155.6
1557,Hotel1557,City1557,155.7
1558,Hotel1558,City1558,155.8
1559,Hotel1559,City1559,155.9
1560,Hotel1560,City1560,156.0
1561,Hotel1561,City1561,156.1
1562,Hotel1562,City1562,156.2
1563,Hotel1563,City1563,156.3
1564,Hotel1564,City1564,156.4
1565,Hotel1565,City1565,156.5
1566,Hotel1566,City1566,156.6
1567,Hotel1567,City1567,156.7
1568,Hotel1568,City1568,156.8
1569,Hotel1569,City1569,156.9
1570,Hotel1570,City1570,157.0
1571,Hotel1571,City1571,157.1
1572,Hotel1572,City1572,157.2
1573,Hotel1573,City1573,157.3
1574,Hotel1574,City1574,157.4
1575,Hotel1575,City1575,157.5
1576,Hotel1576,City1576,157.6
1577,Hotel1577,City1577,157.7
1578,Hotel1578,City1578,157.8
1579,Hotel1579,City1579,157.9
1580,Hotel1580,City1580,158.0
1581,Hotel1581,City1581,158.1
1582,Hotel1582,City1582,158.2
1583,Hotel1583,City1583,158.3
1584,Hotel1584,City1584,158.4
1585,Hotel1585,City1585,158.5
1586,Hotel1586,City1586,158.6
1587,Hotel1587,City1587,158.7
1588,Hotel1588,City1588,158.8
1589,Hotel1589,City1589,158.9
1590,Hotel1590,City1590,159.0
1591,Hotel1591,City1591,159.1
1592,Hotel1592,City1592,159.2
1593,Hotel1593,City1593,159.3
1594,Hotel1594,City1594,159.4
1595,Hotel1595,City1595,159.5
1596,Hotel1596,City1596,159.6
1597,Hotel1597,City1597,159.7
1598,Hotel1598,City1598,159.8
1599,Hotel1599,City1599,159.9
1600,Hotel1600,City1600,160.0
1601,Hotel1601,City1601,160.1
1602,Hotel1602,City1602,160.2
1603,Hotel1603,City1603,160.3
1604,Hotel1604,City1604,160.4
1605,Hotel1605,City1605,160.5
1606,Hotel1606,City1606,160.6
1607,Hotel1607,City1607,160.7
1608,Hotel1608,City1608,160.8
1609,Hotel1609,City1609,160.9
1610,Hotel1610,City1610,161.0
1611,Hotel1611,City1611,161.1
1612,Hotel1612,City1612,161.2
1613,Hotel1613,City1613,161.3
1614,Hotel1614,City1614,161.4
1615,Hotel1615,City1615,161.5
1616,Hotel1616,City1616,161.6
1617,Hotel1617,City1617,161.7
1618,Hotel1618,City1618,161.8
1619,Hotel1619,City1619,161.9
1620,Hotel1620,City1620,162.0
1621,Hotel1621,City1621,162.1
1622,Hotel1622,City1622,162.2
1623,Hotel1623,City1623,162.3
1624,Hotel1624,City1624,162.4
1625,Hotel1625,City1625,162.5
1626,Hotel1626,City1626,162.6
1627,Hotel1627,City1627,162.7
1628,Hotel1628,City1628,162.8
1629,Hotel1629,City1629,162.9
1630,Hotel1630,City1630,163.0
1631,Hotel1631,City1631,163.1
1632,Hotel1632,City1632,163.2
1633,Hotel1633,City1633,163.3
1634,Hotel1634,City1634,163.4
1635,Hotel1635,City1635,163.5
1636,Hotel1636,City1636,163.6
1637,Hotel1637,City1637,163.7
1638,Hotel1638,City1638,163.8
1639,Hotel1639,City1639,163.9
1640,Hotel1640,City1640,164.0
1641,Hotel1641,City1641,164.1
1642,Hotel1642,City1642,164.2
1643,Hotel1643,City1643,164.3
1644,Hotel1644,City1644,164.4
1645,Hotel1645,City1645,164.5
1646,Hotel1646,City1646,164.6
1647,Hotel1647,City1647,164.7
